MS: Mississippi, Lifetables (period 5x5), Females Last modified: 3 Dec 2019, MPv5 (May07) 

Year     	Age	mx	qx	ax	lx	dx	Lx	Tx	ex
1960-1964	0	0.03674	0.03563	0.16	100000	3563	96992	7124042	71.24
1960-1964	1-4	0.00155	0.00618	1.53	96437	596	384275	7027049	72.87
1960-1964	5-9	0.00058	0.00289	2.17	95841	277	478418	6642774	69.31
1960-1964	10-14	0.00040	0.00202	2.55	95563	193	477343	6164356	64.51
1960-1964	15-19	0.00077	0.00384	2.85	95371	366	476066	5687012	59.63
1960-1964	20-24	0.00109	0.00542	2.47	95005	515	473722	5210947	54.85
1960-1964	25-29	0.00143	0.00712	2.55	94490	672	470805	4737225	50.13
1960-1964	30-34	0.00198	0.00985	2.69	93818	924	466955	4266419	45.48
1960-1964	35-39	0.00278	0.01383	2.61	92894	1285	461399	3799464	40.90
1960-1964	40-44	0.00370	0.01835	2.64	91609	1681	454077	3338065	36.44
1960-1964	45-49	0.00504	0.02489	2.58	89928	2238	444217	2883988	32.07
1960-1964	50-54	0.00743	0.03651	2.63	87690	3202	430854	2439771	27.82
1960-1964	55-59	0.01004	0.04906	2.65	84488	4145	412681	2008917	23.78
1960-1964	60-64	0.01612	0.07767	2.65	80343	6241	387076	1596236	19.87
1960-1964	65-69	0.02367	0.11181	2.52	74103	8285	350000	1209160	16.32
1960-1964	70-74	0.03658	0.16817	2.6	65817	11069	302554	859159	13.05
1960-1964	75-79	0.05742	0.25191	2.57	54749	13792	240180	556605	10.17
1960-1964	80-84	0.09313	0.37763	2.5	40957	15466	166071	316425	7.73
1960-1964	85-89	0.14294	0.51660	2.32	25490	13168	92126	150354	5.90
1960-1964	90-94	0.18647	0.61616	2.25	12322	7592	40717	58228	4.73
1960-1964	95-99	0.25047	0.72648	2.11	4730	3436	13718	17512	3.70
1960-1964	100-104	0.32724	0.81882	1.95	1294	1059	3237	3793	2.93
1960-1964	105-109	0.41433	0.88710	1.78	234	208	502	556	2.37
1960-1964	110+	0.48682	1.00000	2.05	26	26	54	54	2.05
1965-1969	0	0.03348	0.03255	0.15	100000	3255	97223	7180753	71.81
1965-1969	1-4	0.00142	0.00568	1.47	96745	549	385589	7083530	73.22
1965-1969	5-9	0.00050	0.00249	2.37	96195	240	480347	6697941	69.63
1965-1969	10-14	0.00041	0.00207	2.74	95956	198	479331	6217594	64.80
1965-1969	15-19	0.00086	0.00428	2.81	95758	410	477891	5738263	59.92
1965-1969	20-24	0.00104	0.00521	2.59	95348	496	475542	5260373	55.17
1965-1969	25-29	0.00128	0.00640	2.78	94851	607	472906	4784830	50.45
1965-1969	30-34	0.00186	0.00928	2.66	94244	875	469177	4311924	45.75
1965-1969	35-39	0.00250	0.01242	2.58	93370	1160	464048	3842747	41.16
1965-1969	40-44	0.00373	0.01850	2.61	92210	1705	456981	3378700	36.64
1965-1969	45-49	0.00520	0.02569	2.6	90505	2325	446933	2921719	32.28
1965-1969	50-54	0.00713	0.03506	2.62	88180	3091	433553	2474786	28.07
1965-1969	55-59	0.01018	0.04973	2.66	85088	4232	415521	2041233	23.99
1965-1969	60-64	0.01425	0.06897	2.67	80857	5576	391299	1625712	20.11
1965-1969	65-69	0.02381	0.11261	2.6	75280	8477	356028	1234414	16.40
1965-1969	70-74	0.03472	0.16047	2.64	66803	10720	308709	878386	13.15
1965-1969	75-79	0.05816	0.25453	2.55	56083	14275	245428	569677	10.16
1965-1969	80-84	0.09119	0.37233	2.54	41808	15566	170702	324249	7.76
1965-1969	85-89	0.14296	0.51713	2.33	26242	13570	94924	153547	5.85
1965-1969	90-94	0.19035	0.62446	2.25	12671	7913	41569	58623	4.63
1965-1969	95-99	0.25937	0.73979	2.1	4759	3520	13573	17053	3.58
1965-1969	100-104	0.34240	0.83369	1.92	1238	1032	3015	3480	2.81
1965-1969	105-109	0.43617	0.90032	1.74	206	185	425	465	2.26
1965-1969	110+	0.51433	1.00000	1.94	21	21	40	40	1.94
1970-1974	0	0.02422	0.02372	0.12	100000	2372	97915	7354968	73.55
1970-1974	1-4	0.00104	0.00414	1.54	97628	404	389517	7257053	74.33
1970-1974	5-9	0.00049	0.00244	2.3	97224	237	485477	6867536	70.64
1970-1974	10-14	0.00037	0.00184	2.64	96987	178	484513	6382059	65.80
1970-1974	15-19	0.00071	0.00355	2.66	96808	344	483235	5897545	60.92
1970-1974	20-24	0.00098	0.00488	2.49	96464	471	481142	5414310	56.13
1970-1974	25-29	0.00116	0.00581	2.63	95994	558	478648	4933168	51.39
1970-1974	30-34	0.00158	0.00789	2.74	95436	753	475482	4454519	46.68
1970-1974	35-39	0.00236	0.01172	2.63	94683	1110	470781	3979037	42.02
1970-1974	40-44	0.00343	0.01701	2.72	93574	1592	464236	3508256	37.49
1970-1974	45-49	0.00487	0.02407	2.64	91982	2214	454688	3044020	33.09
1970-1974	50-54	0.00691	0.03401	2.62	89768	3053	441576	2589332	28.84
1970-1974	55-59	0.00892	0.04367	2.62	86715	3787	424547	2147756	24.77
1970-1974	60-64	0.01371	0.06642	2.66	82928	5508	401735	1723209	20.78
1970-1974	65-69	0.01996	0.09531	2.65	77420	7379	369724	1321474	17.07
1970-1974	70-74	0.03364	0.15591	2.66	70041	10920	324643	951749	13.59
1970-1974	75-79	0.05290	0.23467	2.6	59121	13874	262251	627106	10.61
1970-1974	80-84	0.08556	0.35348	2.54	45247	15994	186920	364855	8.06
1970-1974	85-89	0.13452	0.49584	2.35	29253	14505	107825	177935	6.08
1970-1974	90-94	0.18327	0.61049	2.27	14748	9004	49129	70109	4.75
1970-1974	95-99	0.25312	0.73135	2.11	5745	4201	16598	20980	3.65
1970-1974	100-104	0.33810	0.83016	1.93	1543	1281	3789	4383	2.84
1970-1974	105-109	0.43478	0.89988	1.74	262	236	542	593	2.26
1970-1974	110+	0.51564	1.00000	1.94	26	26	51	51	1.94
1975-1979	0	0.01847	0.01817	0.1	100000	1817	98373	7565292	75.65
1975-1979	1-4	0.00084	0.00335	1.58	98183	329	391934	7466919	76.05
1975-1979	5-9	0.00038	0.00189	2.04	97854	185	488720	7074985	72.30
1975-1979	10-14	0.00030	0.00152	2.82	97669	148	488020	6586265	67.43
1975-1979	15-19	0.00061	0.00306	2.78	97520	298	486939	6098245	62.53
1975-1979	20-24	0.00071	0.00356	2.41	97222	346	485215	5611306	57.72
1975-1979	25-29	0.00081	0.00405	2.47	96876	392	483390	5126091	52.91
1975-1979	30-34	0.00118	0.00586	2.69	96484	566	481113	4642701	48.12
1975-1979	35-39	0.00181	0.00899	2.7	95918	863	477605	4161588	43.39
1975-1979	40-44	0.00286	0.01421	2.66	95055	1351	472109	3683984	38.76
1975-1979	45-49	0.00393	0.01946	2.66	93704	1823	464247	3211874	34.28
1975-1979	50-54	0.00583	0.02873	2.61	91881	2640	453095	2747628	29.90
1975-1979	55-59	0.00854	0.04185	2.64	89241	3735	437375	2294533	25.71
1975-1979	60-64	0.01216	0.05908	2.64	85506	5051	415587	1857157	21.72
1975-1979	65-69	0.01823	0.08741	2.67	80455	7032	385866	1441570	17.92
1975-1979	70-74	0.02935	0.13722	2.63	73422	10075	343235	1055704	14.38
1975-1979	75-79	0.04577	0.20631	2.61	63347	13069	285550	712469	11.25
1975-1979	80-84	0.07589	0.32026	2.57	50278	16102	212191	426919	8.49
1975-1979	85-89	0.12679	0.47717	2.41	34176	16308	128624	214728	6.28
1975-1979	90-94	0.17780	0.60020	2.29	17868	10724	60317	86104	4.82
1975-1979	95-99	0.25494	0.73531	2.12	7144	5253	20604	25787	3.61
1975-1979	100-104	0.35059	0.84265	1.92	1891	1593	4545	5183	2.74
1975-1979	105-109	0.45976	0.91376	1.7	298	272	591	638	2.14
1975-1979	110+	0.55133	1.00000	1.81	26	26	47	47	1.81
1980-1984	0	0.01410	0.01392	0.09	100000	1392	98736	7669231	76.69
1980-1984	1-4	0.00066	0.00265	1.66	98608	261	393819	7570495	76.77
1980-1984	5-9	0.00032	0.00161	2.4	98346	158	491320	7176676	72.97
1980-1984	10-14	0.00027	0.00136	2.57	98188	134	490616	6685356	68.09
1980-1984	15-19	0.00057	0.00287	2.78	98054	281	489646	6194740	63.18
1980-1984	20-24	0.00066	0.00329	2.63	97773	321	488104	5705094	58.35
1980-1984	25-29	0.00085	0.00424	2.68	97452	413	486300	5216990	53.53
1980-1984	30-34	0.00111	0.00555	2.63	97039	539	483921	4730691	48.75
1980-1984	35-39	0.00153	0.00763	2.61	96500	736	480744	4246770	44.01
1980-1984	40-44	0.00222	0.01102	2.56	95764	1055	476252	3766026	39.33
1980-1984	45-49	0.00346	0.01715	2.61	94709	1625	469662	3289774	34.74
1980-1984	50-54	0.00565	0.02789	2.61	93084	2596	459211	2820112	30.30
1980-1984	55-59	0.00829	0.04064	2.63	90489	3677	443714	2360901	26.09
1980-1984	60-64	0.01198	0.05825	2.63	86811	5057	422066	1917187	22.08
1980-1984	65-69	0.01708	0.08201	2.59	81755	6704	392638	1495121	18.29
1980-1984	70-74	0.02769	0.12994	2.63	75050	9752	352141	1102482	14.69
1980-1984	75-79	0.04260	0.19307	2.58	65298	12607	295959	750341	11.49
1980-1984	80-84	0.07437	0.31455	2.55	52691	16574	222863	454382	8.62
1980-1984	85-89	0.12175	0.46245	2.4	36117	16702	137183	231519	6.41
1980-1984	90-94	0.17661	0.59578	2.27	19415	11567	65493	94335	4.86
1980-1984	95-99	0.24952	0.72747	2.13	7848	5709	22880	28842	3.68
1980-1984	100-104	0.34406	0.83691	1.93	2139	1790	5203	5962	2.79
1980-1984	105-109	0.45255	0.91024	1.72	349	318	702	759	2.18
1980-1984	110+	0.54378	1.00000	1.84	31	31	58	58	1.84
1985-1989	0	0.01170	0.01158	0.09	100000	1158	98941	7691754	76.92
1985-1989	1-4	0.00054	0.00217	1.59	98842	215	394852	7592812	76.82
1985-1989	5-9	0.00028	0.00142	2.31	98628	140	492761	7197960	72.98
1985-1989	10-14	0.00025	0.00125	2.71	98488	123	492157	6705199	68.08
1985-1989	15-19	0.00058	0.00291	2.59	98365	286	491135	6213042	63.16
1985-1989	20-24	0.00076	0.00378	2.61	98079	370	489508	5721907	58.34
1985-1989	25-29	0.00082	0.00408	2.55	97708	398	487568	5232399	53.55
1985-1989	30-34	0.00111	0.00555	2.61	97310	540	485261	4744830	48.76
1985-1989	35-39	0.00152	0.00758	2.65	96770	734	482128	4259569	44.02
1985-1989	40-44	0.00229	0.01137	2.65	96036	1092	477614	3777441	39.33
1985-1989	45-49	0.00352	0.01745	2.65	94944	1657	470819	3299827	34.76
1985-1989	50-54	0.00538	0.02656	2.7	93287	2478	460733	2829008	30.33
1985-1989	55-59	0.00824	0.04040	2.62	90809	3669	445333	2368275	26.08
1985-1989	60-64	0.01287	0.06246	2.64	87141	5443	422869	1922942	22.07
1985-1989	65-69	0.01788	0.08573	2.62	81698	7004	391833	1500073	18.36
1985-1989	70-74	0.02691	0.12656	2.66	74693	9453	351329	1108240	14.84
1985-1989	75-79	0.04176	0.18955	2.57	65240	12366	296131	756911	11.60
1985-1989	80-84	0.07299	0.30942	2.54	52874	16360	224135	460780	8.71
1985-1989	85-89	0.11734	0.45166	2.45	36514	16492	140549	236644	6.48
1985-1989	90-94	0.17724	0.59975	2.31	20022	12008	67750	96095	4.80
1985-1989	95-99	0.26015	0.74358	2.12	8014	5959	22906	28344	3.54
1985-1989	100-104	0.36386	0.85457	1.9	2055	1756	4826	5439	2.65
1985-1989	105-109	0.48183	0.92431	1.67	299	276	573	612	2.05
1985-1989	110+	0.58047	1.00000	1.72	23	23	39	39	1.72
1990-1994	0	0.01114	0.01103	0.08	100000	1103	98990	7702148	77.02
1990-1994	1-4	0.00070	0.00281	1.62	98897	278	394926	7603159	76.88
1990-1994	5-9	0.00026	0.00128	2.5	98619	126	492780	7208232	73.09
1990-1994	10-14	0.00024	0.00121	2.93	98493	119	492218	6715452	68.18
1990-1994	15-19	0.00067	0.00335	2.55	98374	329	491064	6223234	63.26
1990-1994	20-24	0.00078	0.00388	2.68	98045	381	489341	5732170	58.46
1990-1994	25-29	0.00104	0.00519	2.61	97664	507	487112	5242829	53.68
1990-1994	30-34	0.00124	0.00619	2.61	97157	601	484350	4755717	48.95
1990-1994	35-39	0.00162	0.00808	2.72	96556	781	480996	4271367	44.24
1990-1994	40-44	0.00223	0.01110	2.61	95775	1063	476336	3790371	39.58
1990-1994	45-49	0.00356	0.01766	2.65	94712	1673	469636	3314036	34.99
1990-1994	50-54	0.00526	0.02600	2.68	93039	2419	459575	2844400	30.57
1990-1994	55-59	0.00782	0.03839	2.64	90621	3479	444885	2384825	26.32
1990-1994	60-64	0.01215	0.05907	2.66	87142	5148	423660	1939939	22.26
1990-1994	65-69	0.01851	0.08863	2.61	81994	7268	392597	1516280	18.49
1990-1994	70-74	0.02667	0.12534	2.61	74727	9366	351229	1123683	15.04
1990-1994	75-79	0.04052	0.18454	2.58	65360	12061	297663	772454	11.82
1990-1994	80-84	0.06935	0.29665	2.56	53299	15811	227982	474792	8.91
1990-1994	85-89	0.11325	0.44020	2.47	37488	16502	145713	246810	6.58
1990-1994	90-94	0.17530	0.59614	2.32	20986	12511	71366	101097	4.82
1990-1994	95-99	0.26198	0.74681	2.12	8475	6329	24159	29730	3.51
1990-1994	100-104	0.37128	0.86104	1.89	2146	1848	4976	5571	2.60
1990-1994	105-109	0.49546	0.93028	1.64	298	277	560	595	1.99
1990-1994	110+	0.59899	1.00000	1.67	21	21	35	35	1.67
1995-1999	0	0.00978	0.00969	0.08	100000	969	99109	7699862	77.00
1995-1999	1-4	0.00052	0.00207	1.6	99031	205	395632	7600754	76.75
1995-1999	5-9	0.00023	0.00115	2.38	98826	114	493832	7205121	72.91
1995-1999	10-14	0.00025	0.00124	2.54	98712	122	493260	6711289	67.99
1995-1999	15-19	0.00069	0.00342	2.71	98590	338	492176	6218029	63.07
1995-1999	20-24	0.00072	0.00362	2.59	98252	355	490405	5725853	58.28
1995-1999	25-29	0.00090	0.00451	2.75	97897	441	488492	5235449	53.48
1995-1999	30-34	0.00133	0.00661	2.56	97456	644	485707	4746957	48.71
1995-1999	35-39	0.00176	0.00876	2.61	96812	848	482030	4261249	44.02
1995-1999	40-44	0.00241	0.01199	2.64	95964	1150	477099	3779219	39.38
1995-1999	45-49	0.00356	0.01765	2.64	94813	1673	470112	3302120	34.83
