Div1: New England, Lifetables (period 5x5), Both sexes Last modified: 3 Dec 2019, MPv5 (May07) 

Year     	Age	mx	qx	ax	lx	dx	Lx	Tx	ex
1960-1964	0	0.02241	0.02197	0.11	100000	2197	98046	7105547	71.06
1960-1964	1-4	0.00078	0.00310	1.66	97803	303	390502	7007501	71.65
1960-1964	5-9	0.00040	0.00200	2.24	97500	195	486961	6616999	67.87
1960-1964	10-14	0.00035	0.00173	2.65	97305	169	486127	6130038	63.00
1960-1964	15-19	0.00068	0.00340	2.77	97136	330	484944	5643911	58.10
1960-1964	20-24	0.00090	0.00449	2.53	96806	435	482958	5158967	53.29
1960-1964	25-29	0.00094	0.00467	2.56	96371	450	480760	4676010	48.52
1960-1964	30-34	0.00120	0.00596	2.61	95921	572	478237	4195250	43.74
1960-1964	35-39	0.00190	0.00946	2.72	95349	902	474688	3717013	38.98
1960-1964	40-44	0.00306	0.01519	2.69	94447	1435	468925	3242325	34.33
1960-1964	45-49	0.00522	0.02579	2.7	93012	2399	459546	2773400	29.82
1960-1964	50-54	0.00861	0.04222	2.67	90614	3826	444160	2313854	25.54
1960-1964	55-59	0.01322	0.06411	2.67	86788	5564	420973	1869694	21.54
1960-1964	60-64	0.02025	0.09664	2.65	81224	7849	387689	1448722	17.84
1960-1964	65-69	0.03141	0.14602	2.59	73375	10714	341058	1061033	14.46
1960-1964	70-74	0.04771	0.21372	2.57	62661	13392	280711	719974	11.49
1960-1964	75-79	0.07100	0.30193	2.52	49269	14876	209516	439264	8.92
1960-1964	80-84	0.11141	0.43444	2.47	34393	14942	134117	229748	6.68
1960-1964	85-89	0.17167	0.58761	2.32	19452	11430	66582	95630	4.92
1960-1964	90-94	0.25174	0.73154	2.14	8022	5868	23310	29049	3.62
1960-1964	95-99	0.36062	0.85241	1.91	2154	1836	5090	5739	2.66
1960-1964	100-104	0.48259	0.92503	1.67	318	294	609	648	2.04
1960-1964	105-109	0.60809	0.96280	1.45	24	23	38	39	1.64
1960-1964	110+	0.70642	1.00000	1.42	1	1	1	1	1.42
1965-1969	0	0.02053	0.02016	0.11	100000	2016	98196	7124167	71.24
1965-1969	1-4	0.00073	0.00292	1.67	97984	286	391268	7025971	71.71
1965-1969	5-9	0.00037	0.00184	2.29	97698	180	488000	6634703	67.91
1965-1969	10-14	0.00033	0.00163	2.65	97518	159	487215	6146703	63.03
1965-1969	15-19	0.00081	0.00403	2.78	97359	393	485924	5659488	58.13
1965-1969	20-24	0.00101	0.00505	2.48	96966	489	483597	5173564	53.35
1965-1969	25-29	0.00101	0.00503	2.53	96477	486	481182	4689967	48.61
1965-1969	30-34	0.00132	0.00656	2.63	95991	630	478461	4208785	43.85
1965-1969	35-39	0.00199	0.00990	2.68	95361	944	474613	3730325	39.12
1965-1969	40-44	0.00314	0.01560	2.7	94418	1473	468694	3255711	34.48
1965-1969	45-49	0.00511	0.02526	2.69	92944	2347	459288	2787017	29.99
1965-1969	50-54	0.00847	0.04152	2.67	90597	3762	444223	2327729	25.69
1965-1969	55-59	0.01328	0.06438	2.66	86835	5591	421091	1883506	21.69
1965-1969	60-64	0.02031	0.09689	2.63	81244	7872	387533	1462414	18.00
1965-1969	65-69	0.03043	0.14179	2.6	73373	10404	341898	1074881	14.65
1965-1969	70-74	0.04672	0.20991	2.58	62969	13218	282917	732984	11.64
1965-1969	75-79	0.07048	0.29985	2.51	49751	14918	211678	450067	9.05
1965-1969	80-84	0.10716	0.42137	2.47	34833	14678	136970	238389	6.84
1965-1969	85-89	0.16613	0.57521	2.33	20155	11594	69787	101420	5.03
1965-1969	90-94	0.24590	0.72345	2.16	8562	6194	25189	31633	3.69
1965-1969	95-99	0.35213	0.84546	1.93	2368	2002	5685	6443	2.72
1965-1969	100-104	0.47453	0.92171	1.68	366	337	711	758	2.07
1965-1969	105-109	0.60170	0.96152	1.46	29	28	46	47	1.65
1965-1969	110+	0.70186	1.00000	1.42	1	1	2	2	1.42
1970-1974	0	0.01604	0.01581	0.09	100000	1581	98566	7244270	72.44
1970-1974	1-4	0.00063	0.00253	1.71	98419	249	393107	7145704	72.60
1970-1974	5-9	0.00035	0.00177	2.3	98170	174	490384	6752597	68.78
1970-1974	10-14	0.00032	0.00160	2.77	97997	156	489636	6262213	63.90
1970-1974	15-19	0.00090	0.00448	2.84	97840	438	488255	5772577	59.00
1970-1974	20-24	0.00103	0.00514	2.45	97403	501	485737	5284323	54.25
1970-1974	25-29	0.00103	0.00514	2.5	96902	499	483264	4798586	49.52
1970-1974	30-34	0.00123	0.00612	2.66	96403	590	480639	4315322	44.76
1970-1974	35-39	0.00183	0.00912	2.69	95814	874	477053	3834684	40.02
1970-1974	40-44	0.00305	0.01515	2.7	94940	1439	471387	3357631	35.37
1970-1974	45-49	0.00497	0.02457	2.67	93501	2297	462164	2886244	30.87
1970-1974	50-54	0.00761	0.03738	2.66	91204	3409	448046	2424080	26.58
1970-1974	55-59	0.01219	0.05926	2.65	87795	5202	426727	1976034	22.51
1970-1974	60-64	0.01879	0.08995	2.63	82593	7429	395373	1549307	18.76
1970-1974	65-69	0.02808	0.13154	2.6	75164	9887	352056	1153935	15.35
1970-1974	70-74	0.04209	0.19110	2.59	65276	12475	296365	801878	12.28
1970-1974	75-79	0.06550	0.28215	2.55	52802	14898	227437	505513	9.57
1970-1974	80-84	0.09636	0.38814	2.5	37904	14712	152682	278076	7.34
1970-1974	85-89	0.15087	0.53916	2.35	23192	12504	82880	125394	5.41
1970-1974	90-94	0.22454	0.68951	2.2	10688	7369	32820	42515	3.98
1970-1974	95-99	0.32483	0.82037	1.98	3318	2722	8381	9695	2.92
1970-1974	100-104	0.44413	0.90728	1.74	596	541	1218	1314	2.20
1970-1974	105-109	0.57197	0.95460	1.51	55	53	92	96	1.74
1970-1974	110+	0.67478	1.00000	1.48	3	3	4	4	1.48
1975-1979	0	0.01215	0.01201	0.08	100000	1201	98897	7438697	74.39
1975-1979	1-4	0.00047	0.00189	1.72	98799	187	394767	7339800	74.29
1975-1979	5-9	0.00027	0.00134	2.29	98611	132	492698	6945033	70.43
1975-1979	10-14	0.00026	0.00129	2.76	98479	127	492112	6452335	65.52
1975-1979	15-19	0.00080	0.00397	2.9	98352	391	490941	5960223	60.60
1975-1979	20-24	0.00103	0.00512	2.46	97962	501	488535	5469282	55.83
1975-1979	25-29	0.00096	0.00481	2.46	97460	469	486111	4980747	51.11
1975-1979	30-34	0.00106	0.00530	2.59	96992	514	483718	4494637	46.34
1975-1979	35-39	0.00149	0.00742	2.69	96478	716	480735	4010918	41.57
1975-1979	40-44	0.00253	0.01260	2.72	95761	1207	476055	3530183	36.86
1975-1979	45-49	0.00425	0.02104	2.69	94555	1989	468182	3054129	32.30
1975-1979	50-54	0.00679	0.03340	2.66	92566	3092	455608	2585946	27.94
1975-1979	55-59	0.01041	0.05083	2.66	89474	4548	436730	2130338	23.81
1975-1979	60-64	0.01638	0.07887	2.65	84926	6699	408859	1693608	19.94
1975-1979	65-69	0.02466	0.11644	2.61	78228	9109	369329	1284749	16.42
1975-1979	70-74	0.03677	0.16890	2.59	69119	11674	317457	915420	13.24
1975-1979	75-79	0.05564	0.24487	2.55	57445	14066	252825	597963	10.41
1975-1979	80-84	0.08565	0.35294	2.51	43378	15310	178741	345138	7.96
1975-1979	85-89	0.13242	0.49277	2.4	28068	13831	104448	166397	5.93
1975-1979	90-94	0.20062	0.64767	2.26	14237	9221	45963	61949	4.35
1975-1979	95-99	0.29377	0.78688	2.05	5016	3947	13436	15986	3.19
1975-1979	100-104	0.40763	0.88635	1.81	1069	948	2325	2550	2.39
1975-1979	105-109	0.53407	0.94386	1.58	121	115	215	225	1.86
1975-1979	110+	0.63823	1.00000	1.57	7	7	11	11	1.57
1980-1984	0	0.01009	0.00999	0.08	100000	999	99077	7535112	75.35
1980-1984	1-4	0.00042	0.00166	1.6	99001	165	395607	7436036	75.11
