Div1: New England, Lifetables (period 1x5), Males Last modified: 3 Dec 2019, MPv5 (May07) 

Year     	Age	mx	qx	ax	lx	dx	Lx	Tx	ex
1960-1964	0	0.02571	0.02514	0.11	100000	2514	97773	6779608	67.80
1960-1964	1	0.00122	0.00122	0.5	97486	119	97427	6681836	68.54
1960-1964	2	0.00089	0.00089	0.5	97367	87	97324	6584409	67.62
1960-1964	3	0.00067	0.00067	0.5	97280	65	97248	6487085	66.68
1960-1964	4	0.00062	0.00062	0.5	97215	61	97185	6389837	65.73
1960-1964	5	0.00054	0.00054	0.5	97155	52	97129	6292652	64.77
1960-1964	6	0.00054	0.00054	0.5	97102	53	97076	6195524	63.80
1960-1964	7	0.00048	0.00048	0.5	97050	47	97026	6098448	62.84
1960-1964	8	0.00041	0.00041	0.5	97003	40	96983	6001421	61.87
1960-1964	9	0.00034	0.00034	0.5	96963	33	96946	5904438	60.89
1960-1964	10	0.00038	0.00038	0.5	96930	37	96911	5807492	59.91
1960-1964	11	0.00037	0.00037	0.5	96893	35	96875	5710581	58.94
1960-1964	12	0.00042	0.00042	0.5	96857	41	96837	5613706	57.96
1960-1964	13	0.00044	0.00044	0.5	96816	42	96795	5516869	56.98
1960-1964	14	0.00058	0.00058	0.5	96774	56	96746	5420074	56.01
1960-1964	15	0.00065	0.00065	0.5	96718	63	96686	5323328	55.04
1960-1964	16	0.00082	0.00082	0.5	96655	79	96615	5226642	54.08
1960-1964	17	0.00099	0.00099	0.5	96576	95	96528	5130026	53.12
1960-1964	18	0.00113	0.00113	0.5	96481	109	96426	5033498	52.17
1960-1964	19	0.00125	0.00125	0.5	96372	120	96312	4937072	51.23
1960-1964	20	0.00126	0.00126	0.5	96252	122	96191	4840760	50.29
1960-1964	21	0.00137	0.00137	0.5	96130	132	96064	4744569	49.36
1960-1964	22	0.00129	0.00129	0.5	95998	124	95936	4648505	48.42
1960-1964	23	0.00132	0.00132	0.5	95874	126	95811	4552568	47.48
1960-1964	24	0.00131	0.00131	0.5	95748	125	95686	4456757	46.55
