"Tract ID","STATE2KX","CNTY2KX","TRACT2KX","e(0)","se(e(0))","Abridged life table flag"
42001030101,42,001,030101,80.3,1.3822,3
42001030102,42,001,030102,81.6,2.852,3
42001030200,42,001,030200,78.4,1.1067,3
42001030300,42,001,030300,81.5,2.1068,3
42001030400,42,001,030400,78.2,0.9213,3
42001030500,42,001,030500,79.1,1.2849,3
42001030600,42,001,030600,78.4,1.009,3
42001030700,42,001,030700,79.1,1.1346,3
42001030800,42,001,030800,80.2,0.9498,3
42001030900,42,001,030900,78.2,0.9153,3
42001031000,42,001,031000,81.1,2.3474,3
42001031101,42,001,031101,78.2,1.4791,3
42001031102,42,001,031102,85.5,3.6576,3
42001031201,42,001,031201,81.7,1.9519,3
42001031202,42,001,031202,80.2,1.4696,3
42001031203,42,001,031203,80.2,1.4351,3
42001031300,42,001,031300,77.2,1.5881,3
42001031401,42,001,031401,77.8,1.0484,3
42001031402,42,001,031402,81.3,1.7904,3
42001031502,42,001,031502,80.5,1.9678,3
42001031600,42,001,031600,82.2,1.2443,3
42001031700,42,001,031700,79,2.3067,3
42003030500,42,003,030500,69.6,2.2644,3
42003040200,42,003,040200,72.9,2.2848,3
42003050100,42,003,050100,67.6,2.1837,3
42003050600,42,003,050600,72.3,2.6052,3
42003050900,42,003,050900,67,2.115,3
42003060300,42,003,060300,77,1.2291,2
42003060500,42,003,060500,74.7,2.9542,3
42003070300,42,003,070300,81.3,1.653,2
42003070600,42,003,070600,81.3,2.1116,3
42003070800,42,003,070800,81.3,3.2704,2
42003070900,42,003,070900,79.6,1.9608,3
42003080200,42,003,080200,79.4,1.0038,2
42003080600,42,003,080600,81.3,1.6166,2
42003080900,42,003,080900,78.5,1.149,2
42003090100,42,003,090100,79.4,1.1171,2
42003090200,42,003,090200,76.9,1.5672,3
42003090300,42,003,090300,73.4,2.3444,3
42003100500,42,003,100500,74.8,1.8904,3
42003101100,42,003,101100,75.5,1.9547,3
42003101400,42,003,101400,78.2,1.7511,3
42003101600,42,003,101600,72,3.1824,3
42003101700,42,003,101700,71.1,2.1542,3
42003101800,42,003,101800,79.1,1.5949,3
42003110200,42,003,110200,85.8,3.264,3
42003110600,42,003,110600,83.7,2.5716,3
42003111300,42,003,111300,72.3,2.4802,1
42003111400,42,003,111400,72.4,2.4726,3
42003111500,42,003,111500,71.9,1.8061,3
42003120300,42,003,120300,72.9,2.4016,3
42003120700,42,003,120700,75.1,3.5469,3
42003120800,42,003,120800,62,3.2884,3
42003130100,42,003,130100,66.9,2.1061,1
42003130200,42,003,130200,74,2.3347,3
42003130300,42,003,130300,68,2.8102,3
42003130400,42,003,130400,67.4,2.576,3
42003130600,42,003,130600,69.3,1.7983,3
42003140200,42,003,140200,81.5,1.3724,2
42003140300,42,003,140300,84.3,1.3638,3
42003140400,42,003,140400,85.8,2.1979,3
42003140500,42,003,140500,77.7,3.3112,3
42003140600,42,003,140600,82.1,1.7316,3
42003140800,42,003,140800,86,2.2319,3
42003141000,42,003,141000,84.7,3.4158,3
42003141100,42,003,141100,80.3,1.808,3
42003141300,42,003,141300,81.8,1.93,3
42003141400,42,003,141400,82.2,1.1841,3
42003151600,42,003,151600,76.2,1.6712,3
42003151700,42,003,151700,80.9,1.5814,3
42003180700,42,003,180700,75.2,1.9087,3
42003190300,42,003,190300,80.2,2.1447,3
42003191100,42,003,191100,76.6,1.4778,3
42003191400,42,003,191400,75,1.9685,3
42003191500,42,003,191500,76.1,1.3822,2
42003191600,42,003,191600,80.4,2.03,3
42003191700,42,003,191700,73.6,2.595,3
42003191800,42,003,191800,77,1.398,3
42003191900,42,003,191900,75,2.1132,3
42003192000,42,003,192000,75.7,1.548,3
42003202200,42,003,202200,74.5,1.6662,3
42003202300,42,003,202300,81.1,1.6841,3
42003210700,42,003,210700,75.4,3.2363,2
42003220600,42,003,220600,73.8,1.9165,3
