PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
OR,m,1959,0,0.02995,0.02918,0.13,100000,2918,97447,6703993,67.04
OR,m,1959,1-4,0.00114,0.00455,1.82,97082,442,387362,6606545,68.05
OR,m,1959,5-9,0.00084,0.00418,2.14,96640,404,482045,6219184,64.35
OR,m,1959,10-14,0.00066,0.00331,3.13,96236,318,480584,5737138,59.62
OR,m,1959,15-19,0.00176,0.00876,2.94,95918,840,477855,5256554,54.80
OR,m,1959,20-24,0.00224,0.01114,2.6,95078,1059,472842,4778699,50.26
OR,m,1959,25-29,0.00191,0.00952,2.41,94018,895,467777,4305857,45.80
OR,m,1959,30-34,0.00228,0.01135,2.44,93123,1057,462910,3838080,41.22
OR,m,1959,35-39,0.00300,0.01491,2.62,92067,1373,457067,3375171,36.66
OR,m,1959,40-44,0.00427,0.02116,2.69,90694,1919,449033,2918103,32.18
OR,m,1959,45-49,0.00709,0.03485,2.64,88774,3094,436580,2469070,27.81
OR,m,1959,50-54,0.01027,0.05018,2.69,85681,4300,418489,2032490,23.72
OR,m,1959,55-59,0.01745,0.08381,2.66,81381,6821,390968,1614001,19.83
OR,m,1959,60-64,0.02605,0.12247,2.56,74560,9131,350490,1223033,16.40
OR,m,1959,65-69,0.03662,0.16822,2.59,65429,11007,300582,872543,13.34
OR,m,1959,70-74,0.05403,0.23870,2.56,54422,12991,240424,571961,10.51
OR,m,1959,75-79,0.08522,0.35383,2.6,41432,14660,172020,331536,8.00
OR,m,1959,80-84,0.12875,0.48090,2.37,26772,12875,99996,159516,5.96
OR,m,1959,85-89,0.20811,0.65790,2.21,13897,9143,43933,59520,4.28
OR,m,1959,90-94,0.28486,0.77560,2.06,4754,3687,12945,15587,3.28
OR,m,1959,95-99,0.39159,0.87503,1.84,1067,934,2384,2642,2.48
OR,m,1959,100-104,0.50985,0.93512,1.61,133,125,245,258,1.94
OR,m,1959,105-109,0.62772,0.96636,1.42,9,8,13,14,1.59
OR,m,1959,110+,0.71865,1.00000,1.39,0,0,0,0,1.39
OR,m,1960,0,0.02729,0.02665,0.12,100000,2665,97650,6765403,67.65
OR,m,1960,1-4,0.00120,0.00478,1.49,97335,465,388174,6667753,68.50
OR,m,1960,5-9,0.00047,0.00237,2.44,96870,230,483763,6279579,64.82
OR,m,1960,10-14,0.00062,0.00309,2.65,96641,299,482499,5795816,59.97
OR,m,1960,15-19,0.00124,0.00618,2.74,96341,595,480363,5313317,55.15
OR,m,1960,20-24,0.00209,0.01038,2.44,95746,994,476187,4832953,50.48
OR,m,1960,25-29,0.00172,0.00858,2.35,94752,813,471604,4356767,45.98
