AL: Alabama, Lifetables (period 1x10), Males Last modified: 3 Dec 2019, MPv5 (May07) 

Year     	Age	mx	qx	ax	lx	dx	Lx	Tx	ex
1960-1969	0	0.03407	0.03310	0.14	100000	3310	97142	6468601	64.69
1960-1969	1	0.00231	0.00231	0.5	96690	224	96578	6371459	65.90
1960-1969	2	0.00141	0.00141	0.5	96467	136	96399	6274880	65.05
1960-1969	3	0.00107	0.00107	0.5	96331	103	96280	6178481	64.14
1960-1969	4	0.00081	0.00081	0.5	96228	78	96190	6082202	63.21
1960-1969	5	0.00071	0.00071	0.5	96151	68	96117	5986012	62.26
1960-1969	6	0.00065	0.00065	0.5	96083	62	96052	5889896	61.30
1960-1969	7	0.00065	0.00065	0.5	96020	62	95989	5793844	60.34
1960-1969	8	0.00062	0.00062	0.5	95958	59	95929	5697855	59.38
1960-1969	9	0.00053	0.00053	0.5	95899	51	95874	5601926	58.41
1960-1969	10	0.00055	0.00055	0.5	95848	53	95822	5506052	57.45
1960-1969	11	0.00052	0.00052	0.5	95795	50	95770	5410230	56.48
1960-1969	12	0.00060	0.00060	0.5	95745	57	95717	5314460	55.51
1960-1969	13	0.00076	0.00076	0.5	95688	72	95652	5218744	54.54
1960-1969	14	0.00088	0.00088	0.5	95615	84	95573	5123092	53.58
1960-1969	15	0.00126	0.00126	0.5	95532	120	95471	5027519	52.63
1960-1969	16	0.00164	0.00164	0.5	95411	156	95333	4932047	51.69
1960-1969	17	0.00189	0.00189	0.5	95255	180	95165	4836714	50.78
1960-1969	18	0.00227	0.00227	0.5	95075	216	94967	4741549	49.87
1960-1969	19	0.00215	0.00215	0.5	94859	204	94757	4646582	48.98
1960-1969	20	0.00222	0.00221	0.5	94655	210	94550	4551826	48.09
1960-1969	21	0.00245	0.00245	0.5	94445	231	94330	4457276	47.19
1960-1969	22	0.00263	0.00262	0.5	94214	247	94090	4362946	46.31
1960-1969	23	0.00257	0.00256	0.5	93967	241	93847	4268856	45.43
1960-1969	24	0.00250	0.00250	0.5	93726	234	93609	4175009	44.54
1960-1969	25	0.00260	0.00260	0.5	93492	243	93370	4081400	43.66
1960-1969	26	0.00244	0.00244	0.5	93249	227	93135	3988030	42.77
1960-1969	27	0.00259	0.00259	0.5	93021	241	92901	3894895	41.87
1960-1969	28	0.00260	0.00260	0.5	92781	241	92660	3801994	40.98
1960-1969	29	0.00286	0.00286	0.5	92540	265	92407	3709334	40.08
1960-1969	30	0.00262	0.00262	0.5	92275	242	92154	3616927	39.20
1960-1969	31	0.00279	0.00278	0.5	92033	256	91905	3524773	38.30
1960-1969	32	0.00298	0.00297	0.5	91777	273	91641	3432868	37.40
1960-1969	33	0.00312	0.00311	0.5	91504	285	91362	3341227	36.51
1960-1969	34	0.00353	0.00352	0.5	91219	321	91059	3249865	35.63
1960-1969	35	0.00371	0.00371	0.5	90898	337	90729	3158807	34.75
1960-1969	36	0.00367	0.00366	0.5	90561	332	90395	3068077	33.88
1960-1969	37	0.00415	0.00414	0.5	90229	374	90043	2977682	33.00
1960-1969	38	0.00446	0.00445	0.5	89856	400	89656	2887639	32.14
1960-1969	39	0.00484	0.00482	0.5	89456	432	89240	2797983	31.28
1960-1969	40	0.00529	0.00528	0.5	89024	470	88789	2708743	30.43
1960-1969	41	0.00579	0.00577	0.5	88554	511	88299	2619954	29.59
1960-1969	42	0.00612	0.00610	0.5	88043	537	87774	2531655	28.75
1960-1969	43	0.00693	0.00690	0.5	87506	604	87204	2443881	27.93
1960-1969	44	0.00726	0.00724	0.5	86901	629	86587	2356677	27.12
1960-1969	45	0.00788	0.00785	0.5	86273	678	85934	2270090	26.31
1960-1969	46	0.00841	0.00838	0.5	85595	717	85236	2184157	25.52
1960-1969	47	0.00919	0.00915	0.5	84878	776	84490	2098920	24.73
1960-1969	48	0.00975	0.00970	0.5	84101	816	83693	2014431	23.95
1960-1969	49	0.01069	0.01064	0.5	83285	886	82842	1930737	23.18
1960-1969	50	0.01207	0.01200	0.5	82399	989	81905	1847895	22.43
1960-1969	51	0.01256	0.01248	0.5	81411	1016	80903	1765990	21.69
